Date,Open,High,Low,Close
9/21/17,50385.33984,50636.32813,50156.76172,50545.75
9/22/17,50487.92969,50541.5,50282.19141,50313.51172
9/25/17,50302.12891,50436.07031,50161.28906,50368.17188
9/26/17,50462.57813,50472.37891,50261.26953,50359.46875
9/27/17,50336.32031,50549.78906,49778.80078,50169.12891
9/28/17,50063.82813,50228.12891,49920.21094,50137
9/29/17,50064.82031,50605.60156,50064.82031,50346.05859
10/2/17,50499.17188,50629.16016,50350.87109,50501.16016
10/3/17,50593.53906,50741.48828,50453.76172,50615.28906
10/4/17,50653.53125,50750.30078,50511.03906,50565.28906
10/5/17,50631.35938,50909.48047,50425.08984,50480.92188
10/6/17,50513.17188,50616.64844,50257.55078,50302.96094
10/9/17,50584.26953,50584.26953,49980.51172,50071.94141
10/10/17,50141.12109,50230.44141,49888.39844,49982.94141
10/11/17,50011.5,50257.64844,49904.87891,50139.67969
10/12/17,50148.62109,50306.07813,49858.26172,49962.78906
10/13/17,50040.39844,50224.98047,49914.96094,49981.94141
10/16/17,50029.82031,50230.03906,49673.21875,49721.01172
10/17/17,49760.78906,50208.42188,49544.89063,50140.51953
10/18/17,50112.5,50135.82031,49887.17969,49938.98047
10/19/17,49914.14844,50057.01172,49760.76172,50000.25
10/20/17,50207.87109,50582.62109,49896.62891,49988.71094
10/23/17,50033.55078,50109.71094,49509.55859,49548.12891
10/24/17,49612.85156,50194.73828,49612.85156,50157.21875
10/25/17,50166.46875,50166.46875,48804.03125,48876.46094
10/26/17,49004.30078,49388.76172,48954.30078,48986.83984
10/27/17,49011.64063,49327.32031,48829.73828,49209.57813
10/30/17,49250.78906,49252.55078,48779.03906,48855.26953
10/31/17,48929.26172,48958.83984,48579.67969,48625.53125
11/1/17,48700.16016,48829.82813,48261.07813,48334.44922
11/3/17,48334.87109,48584.21875,47824.96875,48534.83984
11/6/17,48623.41016,49061.42969,48281.12109,48967.01172
11/7/17,48946.12891,49276.46875,48879.48828,49004.51953
11/8/17,49001.94141,49058.83984,48806.55859,48835.69141
11/9/17,48731.87891,48927.44922,48633.76953,48713.51172
11/10/17,48659.32813,48717.35938,47972.78906,48028.30078
11/13/17,48013.10156,48103.07813,47662.37891,48002.42969
11/14/17,47999.60938,48044.60156,47659.14063,47873.64844
11/15/17,47853.82813,47958.12109,47471.12891,47690.80078
11/16/17,47736.58984,48025.85938,47711.51953,47747.69141
11/17/17,47780.35938,48107.71875,47597.76953,47857.14063
11/21/17,47831.62109,48258.82813,47750.73047,48185.71094
11/22/17,48263.12891,48453.19141,47933.19141,48196.89063
11/23/17,48208.92188,48246.94141,48036.39063,48136.23828
11/24/17,48199.82031,48210.96094,47662.33984,47941.87891
11/27/17,47874.69922,47887.12109,47221.46875,47275.32031
11/28/17,47312.30859,47494.19922,47108.76953,47229.16016
11/29/17,47298.30859,47681.89063,46960.89063,47622.92969
11/30/17,47618.32813,47639.87891,47003.07031,47092.44141
12/1/17,47098.35938,47401.51172,46936.60156,47265.30859
12/4/17,47289.46875,47514.91016,46993.75,47161.32031
12/5/17,47228.10156,47525.64063,47014.10938,47462.78906
12/6/17,47465.41016,47465.41016,46933.28906,46973.30078
12/7/17,47016.28125,47276.87109,46949.80078,46987.01172
12/8/17,47012.03125,47632.96094,47012.03125,47572.85938
12/11/17,47407.73047,47843.55078,47407.73047,47699.03906
12/13/17,47831.57813,48316.96875,47826.14844,48276.71875
12/14/17,48297.30078,48537.01953,48091.39844,48222.37891
12/15/17,48244.5,48360.42188,47930.80859,48081.55078
12/18/17,48082.82031,48733.57813,48071.01953,48634.53906
12/19/17,48636.51953,48792.23828,48368.89844,48403.03125
12/20/17,48449.23828,48536.73047,48191.28125,48390.39063
12/21/17,48418.08984,48767.23828,48402.32031,48503.30859
12/22/17,48429.96875,48590.57031,48232.83984,48387.92969
12/26/17,48473.30859,48801.28125,48198.17188,48451.32813
12/27/17,48470.87109,48810.87109,48425.71094,48652.55859
12/28/17,48659.42969,48999.5,48640.10938,48861.94141
12/29/17,48880.39063,49388.98047,48874.16016,49354.42188
1/2/18,49376.26172,50083.01953,49328.60156,50033.94922
1/3/18,50093.30859,50093.30859,49735.91016,49782.23047
1/4/18,49800.35938,50128.46875,49704.25,49744.62109
1/5/18,49929.51953,50079.03125,49712.53906,49887.73828
1/8/18,49916.57031,50233.62109,49891.07031,49995.57031
1/9/18,50002.03125,50162.75,49543.21094,49701.37109
1/10/18,49666.23047,49741.01953,48722.26953,48785.25
1/11/18,48840.16016,49026.05078,48408.75,48799.39063
1/12/18,48764.91016,49429.03125,48521.60938,49135.91016
1/15/18,49183.58984,49455.30859,49121.85156,49387.28125
1/16/18,49292.37891,49612.21875,49290.12109,49491.71875
1/17/18,49499.23047,49804.96094,49450.85156,49732.30078
1/18/18,49681.17969,49958.32813,49620.16016,49911.96875
1/19/18,49883.64063,49987.73047,49660.01172,49695.55859
1/22/18,49711.51172,50034.5,49709.19922,49974.48047
1/23/18,50030.55859,50306.87891,49884.91016,50260.25
1/24/18,50178.17969,50879.60938,50145.41016,50746.92969
1/25/18,50821.82813,51100.03125,50625.55859,50777.89844
1/26/18,50772.37109,51107.51172,50340.12891,51065.48828
1/29/18,51081.46875,51121.23047,50520.28125,50636.32031
1/30/18,50461.53906,50556.41016,49928.62109,50382.85938
1/31/18,50385.94922,50566.66016,50127.01172,50456.17188
2/1/18,50425.83984,50926.96094,50420.76172,50591.14844
2/2/18,50388,50513.30859,49900.46875,50395.82813
2/6/18,49023.32813,49709.92188,48681.96094,49304.94141
2/7/18,49247.64063,49504.98047,48853.69141,48976.44922
2/8/18,49054.75,49054.75,47726.12891,47862.10156
2/9/18,47998.80078,48139.85156,46985.80859,47799.08984
2/12/18,47950.62891,48234.73828,47504.60156,47830.48828
2/13/18,47892.46875,47995.85938,47675.48047,47926.73047
2/14/18,47871.58984,48560.26172,47758.96094,48400.75
2/15/18,48547.85156,48984.21875,48378.01953,48808.39063
2/16/18,48831.25,49378.25,48621.12109,48882.78125
2/19/18,48886.96875,49198.14063,48820.53125,48928.48047
2/20/18,48913.12109,48955.16016,48492.19141,48685.19141
2/21/18,48749.05078,48930.69922,48431.96875,48535.58984
2/22/18,48552.28906,49086.62891,48538.89844,48969.64063
2/23/18,49176.30859,49176.30859,48488.17969,48643.42969
2/26/18,48662.28906,48713.98828,48240.32031,48463.44141
2/27/18,48481.89844,48532.55078,47886.35938,47970.19141
2/28/18,48055.39063,48062.12891,47231.78906,47437.92969
3/1/18,47470.67188,47800.55859,47157.10938,47599.42188
3/2/18,47513.44141,47683.48828,47034.82031,47548.10156
3/5/18,47628.80859,47827.39844,47217.98047,47720.91016
3/6/18,47825.46875,48233.35156,47617.75,47884.62891
3/7/18,47815.69922,47831.92188,47529.76953,47662.12109
3/8/18,47710.21094,48285.76953,47696.32031,48240
3/9/18,48242.62109,48809.32031,48208.75,48556.44922
3/12/18,48592.85156,48983.92969,48521.98047,48671.28906
3/13/18,48652.98828,48896.67188,48471.26172,48557.01172
3/14/18,48572.48828,48608.30078,48096.80859,48156.44141
3/15/18,48107.85938,48508.26172,47778.92188,47817.05078
3/16/18,47833.39063,47920.37891,47365.19922,47477.57813
3/20/18,47342.37891,47360.51172,46987.30859,47076.51172
3/21/18,47078.85938,47606.37891,46896.78125,47521.83984
3/22/18,47457.92969,47566.48828,47152.46094,47361.03906
3/23/18,47510.58984,47638.5,46450.67969,46515.92969
3/26/18,46621.05078,46938.92969,45895.10156,46858.46094
3/27/18,46876.46875,47045.19141,46727.21875,46793.57813
3/28/18,46860.83984,46876.60938,46041.39063,46124.85156
4/2/18,46124.85156,46589.62891,45785.41016,45826.64063
4/3/18,45940.64063,46753.39063,45868.03906,46684.05859
4/4/18,46541.10156,47521.73047,46320.05078,47457.46094
4/5/18,47438.26172,48172.94141,47418.44922,47951.75
4/6/18,47863.60156,48091.19922,47655.42969,47926.10938
4/9/18,48008.89844,48307.35938,48000.92188,48058.96094
4/10/18,48099.87891,48490.78906,48099.32813,48331.51172
4/11/18,48253.83984,48571.41016,48186.51953,48532.14063
4/12/18,48550.01172,48828.05078,48335.53125,48782.55859
4/13/18,48817.17188,48828.89844,48560.26172,48768.30078
4/16/18,48750.48828,48840.35156,48378.35156,48434.39063
4/17/18,48420.51172,48965.94141,48340.03906,48933.60938
4/18/18,49032.92188,49187.55859,48964.32813,49090.73828
4/19/18,48881.67969,49193.05078,48574.25,48745.28125
4/20/18,48815.32813,48958.39063,48209.53906,48431.57813
4/23/18,48366.07813,48995.80078,48350.39844,48442.21875
4/24/18,48458.51953,48597.30859,47915.94141,48046.80078
4/25/18,48028.85938,48252.92188,47884.64063,48058.21094
4/26/18,48012.67969,48407.82031,47907.55078,48297.71094
4/27/18,48222.03906,48466.01172,48140.55859,48284.60938
4/30/18,48275.64063,48504.44141,48236.64844,48358.16016
5/2/18,48318.03125,48496.08984,47781.03906,47809.98047
5/3/18,47833.23828,47833.23828,47030.85938,47094.12891
5/4/18,47090.76172,47164.87109,46741.71875,46992.17188
5/7/18,47013.55078,47078.92969,46424.26172,46474.69922
5/8/18,46458,46747.82031,46311.48828,46719.51172
5/9/18,46747.82813,46815.26172,46162.23047,46294.42969
5/10/18,46280.05078,46931.48828,46280.05078,46551.55078
5/11/18,46634.69922,46876.96094,46255.19141,46728.92188
5/14/18,46724.69141,46842.51953,46488.71875,46519.28906
5/15/18,46463.85938,46537.51953,45959.12109,46258.96094
5/16/18,46267.01953,46507.21094,46197.32031,46419.76953
5/17/18,46422.35156,46433.14063,45746.89844,45787.89844
5/18/18,45731.62891,45810.87891,45364.91016,45666.76953
5/21/18,45707.30859,45999.58984,45289.41016,45305.01953
5/22/18,45384.83984,45640.28906,45104.80859,45600.87109
5/23/18,45530.26953,45985.82813,45226.57031,45776.69141
5/24/18,45743.14844,45799.05078,45363.98047,45433.08984
5/25/18,45503.46094,45775.07813,45055.92188,45091.98828
5/28/18,45071.14844,45322.48828,44795.35938,44851.05078
5/29/18,44866.19922,45157.14844,44582.94141,44647.37109
5/30/18,44635.28125,44956.37891,44436.14063,44715.87891
5/31/18,44666.91016,44843.41016,44429.35938,44662.55078
6/1/18,44692.78906,45155.62109,44531.80078,45013.12109
6/4/18,45024.96094,45344.16016,45016.32031,45243.98047
6/5/18,45206.78125,45555.51953,45073.71094,45130.69922
6/6/18,45192.48828,45295.98047,45115.53906,45181.82031
6/7/18,45095.44922,45508.44141,44977.82813,45476.57031
6/8/18,45479.94922,45990.14844,45281.07813,45939.53906
6/11/18,45903.89063,46402.41016,45888.23828,46301.14063
6/12/18,46385.89063,46838.25,46274.19922,46660.75
6/13/18,46579.73047,47170.57813,46579.73047,46760.57813
6/14/18,46620.44922,47282.85156,46601.35156,47197.23828
6/15/18,47139.26953,47202.35938,46584.44922,46938.82031
6/18/18,46917.48047,46917.48047,46267.75,46660.87109
6/19/18,46389.41016,46601.46094,46238.76953,46488.37891
6/20/18,46518.28906,46883.85156,46515.87109,46759.41016
6/21/18,46627.76172,46753.19141,46419.39063,46456.91016
6/22/18,46472.62891,46777.66016,46285.03906,46737.64063
6/25/18,46832.58984,47059.92188,46501.23828,46747.85156
6/26/18,46818.89844,46961.46875,46569.01172,46908.94141
6/27/18,46874.35156,47026.35938,46690.39063,46874.42969
6/28/18,46849.80078,47250.55078,46649.92969,47031.26953
6/29/18,47025.69922,47705.57031,47021.71094,47663.19922
7/2/18,47684.42969,47695.64063,46566.28906,46653.51953
7/3/18,46732.80859,47248.73047,46652.82031,47053.89063
7/4/18,46904.83984,47384.71094,46877.32813,47318.51953
7/5/18,47319.71094,48617.25,47008,48562.64844
7/6/18,48539.57031,49277.78906,48398.05859,48981.41016
7/9/18,49036.57031,49477.30859,48848.96875,49235.80859
7/10/18,49277.01172,49427.53125,48747.32813,48990.92188
7/11/18,48890.48828,49058.25,48689.10938,49025.14844
7/12/18,49081.37891,49081.37891,48663.62891,48696.30078
7/13/18,48692.85938,48700.76953,48327.32031,48406.01172
7/16/18,48187.57813,48555.26172,48052.87891,48454.21094
7/17/18,48459.23828,48744.67188,48264.85156,48704.62891
7/18/18,48710.89844,49119.67188,48659.78906,49002.76953
7/19/18,48893.12109,49028.48828,48607.53906,48747.78906
7/20/18,48826.10156,48945.98828,48397.25,48908.23828
7/23/18,48909.48828,49023.71094,48691.25,48850.92969
7/24/18,48905.01172,49576.87891,48896.53125,49462.76953
7/25/18,49621.80859,49993.69141,49305.25,49603.64844
7/26/18,49637.30078,50037.44141,49322.87109,49438.23828
7/27/18,49475.57031,49825.37109,49281.82813,49643.94141
7/30/18,49635.85156,49954.85938,49542.91016,49705.28125
7/31/18,49732.23828,50080.80078,49582.46094,49698.01172
8/1/18,49742.05859,49786.71875,49394.66016,49449.44141
8/2/18,49364.14063,49364.14063,48880.21094,49056.03906
8/3/18,49237.26953,49439.71094,49183.73828,49302.57031
8/6/18,49373.64844,49403.58984,49072.42969,49320.21094
8/7/18,49411.37891,50071.98828,49411.37891,49963.87109
8/8/18,49979.44922,49987.17188,49670.48828,49894.55859
8/9/18,49931.51953,49957,49218.85156,49244.39844
8/10/18,49193.35156,49240.19141,48109.03906,48383.58984
8/13/18,48383.73047,48902.12891,48365.05078,48767.01953
8/14/18,48815.71094,49267.67188,48789.85938,49096.12891
8/15/18,49033.17188,49054.23828,48468.53125,48556.69141
8/16/18,48666.80078,48681.69141,47970.07031,48059.05859
8/17/18,48065.21875,48308.98047,47879.07813,48264.62891
8/20/18,48277.94141,48875.39844,48245.83984,48785.48047
8/21/18,48791.83984,49430.03125,48731.37891,49344.05078
8/22/18,49282.85938,49910.87109,49142.53906,49880.33984
8/23/18,49895.30859,50093.35938,49636.91016,49749.55859
8/24/18,49719.87891,50088.67188,49519.96875,49633.76953
8/27/18,49789.19141,50485.51172,49789.19141,50416.26953
8/28/18,50518.28125,50603.39063,49810,50023.98047
8/29/18,50048.83984,50238.08984,49927.89844,50187.48047
8/30/18,50178.57031,50199.30078,49280.91016,49653.14063
8/31/18,49540.08984,49900.14844,49297.55859,49547.67969
9/3/18,49574.12109,49727.21094,49421.05859,49488.48047
9/4/18,49491.41016,49541.30078,48805.16016,48884.17188
9/5/18,48757.87109,48944.64844,48478.30078,48595.37109
9/6/18,48631.30078,48904.71094,48553.05859,48711.85156
9/7/18,48602.26953,48999.96875,48198.73828,48971.14063
9/10/18,49027.39844,49044.80859,48571.69922,48848.73828
9/11/18,48739.76172,48918.30859,48483.67188,48895.80078
9/12/18,48886.87891,49347.35938,48687.80078,49254.98047
9/13/18,49219.44922,49761.89063,49133.37109,49693.21094
9/14/18,49460.30859,49841.57031,49342.46875,49611.92969
9/17/18,49553.87891,49810.05078,49373.53906,49398.57031
9/18/18,49412,49843.58984,49395.51172,49661.82813
9/19/18,49623.98047,49887.78906,49536.32031,49590.78906
9/20/18,49590.98047,49812.14063,49315.39063,49510.78125
9/21/18,49483.03906,49732.35156,49296.57031,49344.28906
9/24/18,49304.87891,49486.71875,49032.76953,49417.21875
9/25/18,49447.98047,49721.19922,49447.98047,49651.55078
9/26/18,49675.71094,49944.28906,49555.12891,49606.07031
9/27/18,49641.67188,49964.96875,49492.69141,49646.91016
9/28/18,49542.51172,49644.23828,49347.51953,49504.16016
10/1/18,49547.85156,50041.60156,49547.85156,49841.46875
10/2/18,49821.57031,49924.62109,49290.42188,49376.5
10/3/18,49442.98828,49487.53906,48926.41016,49005.35156
10/4/18,49001.39844,49001.39844,48461.21875,48683.26172
10/5/18,48717.80078,48735.10938,48004.92188,48052.85156
10/8/18,48018.35156,48183.28125,47869.23828,48093.10156
10/9/18,48040.87891,48552.07813,47673.37891,48505.21875
10/10/18,48506.96094,48525.10938,48025.26953,48136.17969
10/11/18,48123.58984,48205.01172,47478.58984,47558.23047
10/12/18,47656.85938,48078.44141,47071.23828,47444.05078
10/15/18,47447.60156,47963.48828,47204.89063,47739.08984
10/16/18,47830.80859,48299.23047,47794.30859,48191.57031
10/17/18,48221.01172,48221.01172,47778.82813,47887.94922
10/18/18,47823.33984,48026.19141,46929.42188,47024.46094
10/19/18,47151.30078,47568.87891,47103.46094,47437.44922
10/22/18,47485.73828,47672.92188,46657.82031,46962.73828
10/23/18,46771.46094,46843.82813,46279.39063,46449.03125
10/24/18,46537.17969,46640.17188,45898.37891,45959.03906
10/25/18,46102.14844,46626.07813,46019.26172,46275.71094
10/26/18,46107.96875,46118.46094,45677.26953,45803.32813
10/29/18,45763.08984,45823.44922,43779.5,43879.12891
10/30/18,43849.51953,43932.87891,43407.48828,43538.12109
10/31/18,43626.60156,44300.66016,43604.78125,43942.55078
11/1/18,43993.35156,45585.01172,43964.82813,45446.82813
11/5/18,45449.05078,46865.73828,45432.98828,46817.35938
11/6/18,46797.87109,46975.17969,46120.48828,46328.35156
11/7/18,46423.80078,46957.60938,46423.80078,46917.39844
11/8/18,46808.51953,46815.62109,44019.78906,44190.25
11/9/18,44277.30078,44539.87109,42816.75,44263.73828
11/12/18,44098.92969,44253.10938,43172.16016,43310.01172
11/13/18,43212.69922,43308.76953,42396.62109,42421.32813
11/14/18,42474.82031,43220.57813,42141.94141,42343.96094
11/15/18,42323.82031,42457.67969,41284.03906,41450.64844
11/16/18,41368.58984,42460.85938,41368.58984,42319.26953
11/20/18,41885.62109,42505.14063,41705.71875,41797.37109
11/21/18,41893.44141,42216.03906,41456.66016,41499.92969
11/22/18,41520.25,41542.71875,41055.80859,41271.12109
11/23/18,41342.37109,41557.21094,41084.44141,41144.32813
11/26/18,41275.82031,41463.35156,39271.55859,39427.28125
11/27/18,39557.89844,40150,39470,39807.28125
11/28/18,39939.80078,41040.58984,39901.73047,40989.48047
11/29/18,41038.85156,41973.80078,40985.26172,41913.44922
11/30/18,41976.33984,41984.57813,41416.14844,41732.78125
12/3/18,41976.60938,42947.19922,41844.05859,42081.78125
12/4/18,42127.33984,42267.66016,41713.28906,41865.07031
12/5/18,41929.94141,41992.35938,41748.42188,41895.26953
12/6/18,41641.23828,42035.98828,41175.96094,41987
12/7/18,42031.53906,42315.83984,41781.60156,41870.12891
12/10/18,41892.67969,41934.53906,41194.57813,41356.03906
12/11/18,41512.10938,41665.17969,40799.32031,40897.85156
12/13/18,41118.62891,41841.64844,41118.62891,41512.51172
12/14/18,41539.55078,41744.73828,41243.78906,41312.17188
12/17/18,41307.51953,41596.05078,40278.16016,40340.51172
12/18/18,40480.75,41148.39844,40419.19922,40917.57031
12/19/18,40950.32031,42032.26172,40950.32031,41388.28125
12/20/18,41562.23828,41751.89844,41309.39844,41683.26953
12/21/18,41676.14063,41799.39063,41135.14063,41468.55859
12/24/18,41421.55859,41698.25,41182.60938,41380.10938
12/26/18,41364.16016,41702.85938,41177.80078,41573.60938
12/27/18,41444.23828,41584.64063,40978.92188,41417.85156
12/28/18,41422.48047,41621.37891,41216.03125,41459.14844
12/31/18,41461.69141,41723.69141,41421.07031,41640.26953
1/2/19,41550.75,42328.55078,41436.48828,42271.14063
1/3/19,42172.26172,42292.39063,41699.78125,42044.32031
1/4/19,42024.76953,42661.83984,42024.76953,42455.12891
1/7/19,42489.05078,42896.10938,42313.05859,42834.19922
1/8/19,43264.19141,43582.19141,43024.51953,43542.87109
1/9/19,43563.71875,44046.76953,43552.60938,43648.07031
1/10/19,43669.03125,43792.17969,43481.83984,43668.94922
1/11/19,43707.26953,43761.19141,43372.60156,43556.10938
1/14/19,43548.55859,43681.32813,43171.01953,43397.98047
1/15/19,43387.75,43747.98828,43387.75,43603.62109
1/16/19,43640.60938,43984.60156,43602.94141,43819.53125
1/17/19,43845.46094,44070.83984,43843.07031,43932.07813
1/18/19,44024.91016,44507.39844,43995.48047,44241.53906
1/21/19,44273.35938,44541.41016,43797.10156,44028.96094
1/22/19,44066.30078,44073.23828,43602.82813,43768.07813
1/23/19,43831.78906,44104.57031,43382.35156,43679.67188
1/24/19,43738.64063,43856.28906,43420.37891,43566.10938
1/25/19,43603.12109,44051.76172,43436.94922,43638.62109
1/28/19,43590.30078,43959.87109,43468.17188,43626.14844
1/29/19,43671.46875,43902.07813,43607.14063,43700.10156
1/30/19,43734.32813,43915.14844,43084.44922,43631.35938
1/31/19,43668.53906,44190.28125,43600.01172,43987.94141
2/1/19,44095.44141,44226.17188,43679.30078,43738.26953
2/5/19,43898.10938,44491.75,43830.46875,44337.10156
2/6/19,44391.71094,44495.01953,43808.82813,43855.78906
2/7/19,43808.78125,44090.48828,43586.87109,43624.55078
2/8/19,43576.69922,43620.28906,43116.55859,43180.44922
2/11/19,43126.03906,43471.87109,43108.5,43285.17188
2/12/19,43328.48047,43616.03125,42970.12109,43113.78906
2/13/19,43138.51172,43194.25,42202.96094,42284.05859
2/14/19,42364.98828,42780.89063,42066.07813,42725.21875
2/15/19,42810.12891,43035.53125,42677.39063,42988.71875
2/18/19,43022.66016,43119.57031,42856.23047,42981.30859
2/19/19,43003.41016,43320.51953,42803.87891,42949.5
2/20/19,42997.03906,43345.85938,42997.03906,43178
2/21/19,43161.03906,43633.48047,43003.39063,43577.64063
2/22/19,43583.28125,44001.21875,43571.76953,43738.66016
2/25/19,43805.26953,44070.12891,43634.64063,43664.32813
2/26/19,43647.42188,43724.33984,43445.91016,43623.32813
2/27/19,43662.12109,43662.12109,43184.85938,43311.17969
2/28/19,43267.73828,43355.39063,42550.08984,42823.80859
3/1/19,42947.71094,43021.91016,42291.94141,42619.23047
3/4/19,42598.19141,42648.69922,42197.87109,42418.48828
3/5/19,42367.92188,42425.08984,42099.85938,42128.91016
3/6/19,42134.46094,42419.23047,41859.21875,41908.14844
3/7/19,41911.53125,42008.46875,41523.92188,41641.83984
3/8/19,41583.92969,41674.73047,41140.32031,41586.69922
3/11/19,41631.19141,41985.08984,41490.62109,41876.17188
3/12/19,41878.37109,42174.26172,41558.16016,41740.62109
3/13/19,41836.30859,42026.64063,41795.01172,41932.55859
3/14/19,41935.91016,41982.01953,41469.92188,41777.80859
3/15/19,41810.08984,42309.96875,41798.94922,42210.46094
3/19/19,42431.76172,42745.48828,42217.08984,42378.60938
3/20/19,42389.60156,43250.60938,42231.19141,43156.21094
3/21/19,43121.89844,43362.91016,42851.91016,43251.19141
3/22/19,43052.28125,43076.12109,42132.30078,42259.12109
3/25/19,42292.69141,42757.78906,42276.03906,42703.37891
3/26/19,42695.75,43013.82031,42679.42188,42826.16016
3/27/19,42893.37891,43116.5,42809.76953,42947.55078
3/28/19,42982.98047,43069.92969,42539.44141,42942.23047
3/29/19,43046.92188,43316.67188,42960.14844,43281.28125
4/1/19,43302.44922,43838.19141,43302.44922,43672.05859
4/2/19,43672.05859,43672.05859,43168.05859,43324.58984
4/3/19,43391.92969,43658.96094,43298.19922,43339.75
4/4/19,43341.19141,43990.17969,43252.28125,43937.39063
4/5/19,44007.73047,45023.53906,44007.73047,44989.85938
4/8/19,44970.17969,45513.89844,44725.21875,45436.28125
4/9/19,45346.82813,45346.82813,44854.53125,45151.62891
4/10/19,45204.75,45219.41016,44850.10938,44909.14063
4/11/19,44872.53125,44966.5,44373.48828,44580.05859
4/12/19,44767.67188,44888.69922,44534.37891,44686.05859
4/15/19,44649.73828,44900.92969,44347.53125,44625.78125
4/16/19,44665.28906,45061.78906,44644.05859,45009.35938
4/17/19,45038.35156,45599.57031,44922.60156,45525.28906
4/22/19,45507.78125,45590.44141,45321.21875,45381.21875
4/23/19,45355.92969,45424.42188,44948.69141,45148.32031
4/24/19,45112.12891,45186.26953,44666.25,45045.32813
4/25/19,45005.03906,45064.92969,44712.30078,45026.67969
4/26/19,45074.69922,45208.37109,44769.35156,44974.96875
4/29/19,44987.05078,45211.14844,44686.53125,44956.73047
4/30/19,44900.01953,44904.05078,44338.51953,44597.32031
5/2/19,44513.05078,44577,44236.35938,44312.42969
5/3/19,44207.35938,44517.60938,44187.46875,44277.23828
5/6/19,44083.67188,44175.94141,43733.51172,44116.69922
5/7/19,44041.78125,44047.71094,43408.96875,43583.60156
5/8/19,43550.73047,43629.98047,43265.58984,43410.73828
5/9/19,43249.80859,43292.32031,42634.85156,43193.35938
5/10/19,43082.87891,43496.53125,42591.92969,43382.35156
5/13/19,43172.28906,43210.14063,42524.21094,43142.46094
5/14/19,43115.82813,43555.60938,43065.05859,43431.53125
5/15/19,43235.35938,43389.53906,42976.44922,43338.82031
5/16/19,43357.07813,43696.32813,43259.37109,43442.48828
5/17/19,43355.28906,43612.89063,43289.28906,43445.62109
5/20/19,43513.64063,43802.25,43240.01172,43519.21875
5/21/19,43559.12891,43657.82031,42951.12109,43190.10156
5/22/19,43145.10938,43151.23828,42716.51172,42942.23047
5/23/19,42834.26172,42863.41016,42505.32813,42812.57031
5/24/19,42878.92969,42957.67969,42299.23047,42617.60156
5/27/19,42605.78906,42613.87109,42454.19141,42491.42969
5/28/19,42497.48047,42601.98828,42103.10156,42207.71094
5/29/19,42108.98047,42889.55859,42050.42188,42854.75
5/30/19,42861.39844,43464.23828,42818.17969,43345.82031
5/31/19,42693.10938,42867.10156,42304.92969,42749.16016
6/3/19,42857.78906,43319.16016,42748.73828,43108.42188
6/4/19,43220.28125,43583.98828,43058,43241.82031
6/5/19,43171.73047,43466.28906,43011.46875,43420.37891
6/6/19,43417.96094,43485.10938,42850.10938,43147.82813
6/7/19,43174.92969,43496.69922,43080.28125,43291.32813
6/10/19,43431.89063,43892.48047,43337.82031,43609.17188
6/11/19,43758.87109,43884.03125,43569.83984,43713.66016
6/12/19,43770.89844,43958.39844,43593.25,43800.16016
6/13/19,43772.05078,43848.39063,43326.57813,43483.19922
6/14/19,43496.78125,43503.16016,42971.76172,43130.64844
6/17/19,43088.23047,43529.87109,42908.78906,42964.71094
6/18/19,42990.85938,43495.53906,42987.46875,43161.05078
6/19/19,43215.53906,43479.26172,43208.17188,43375.67188
6/20/19,43552.48047,43920.78906,43470.19141,43645.10938
6/21/19,43623.28906,43828.07031,43347.66016,43526.73047
6/24/19,43568.21875,43790.28125,43546.64844,43743.71875
6/25/19,43637.44922,43926.42969,43623.01953,43792.17188
6/26/19,43813.37891,43899.23047,43682.21875,43792.07813
6/27/19,43872.26953,43872.26953,43278.55859,43316.55859
6/28/19,43371,43416.60156,43009.85156,43161.17188
7/1/19,43218.10156,43557.28125,43019.73047,43438.23828
7/2/19,43503,43713.42969,43361.96094,43441.80078
7/3/19,43501.28906,43567.87109,43305.23047,43483.23047
7/4/19,43487.35156,43551.98047,43412.48047,43461.48047
7/5/19,43453.62891,43521.07813,43137.96094,43405.32031
7/8/19,43494.39844,43763.98828,43324.01172,43589.07813
7/9/19,43508.14063,43628.92969,42730.83984,42818.66016
7/10/19,42977.42969,43193.19922,42668.92969,42805.60938
7/11/19,42816.51172,43017.17188,42617.48828,42882.01953
7/12/19,42870.17188,42872.35156,42452.94922,42647.30859
7/15/19,42698.08984,43144.73047,42526.92188,43063.94922
7/16/19,43078.51953,43167.07813,42700.96875,42984.96875
7/17/19,43070.42969,43093.58984,42496.05859,42551.53906
7/18/19,42534.85156,42541.53906,41429.12109,41618.10938
7/19/19,41684.32813,41960.55078,41558.42188,41606.53906
7/22/19,41722.21094,41768.53906,41165,41209.32031
7/23/19,41210.01172,41325.69141,40727,40935.33984
7/24/19,40957.96875,41302.87109,40917.94141,41167.73828
7/25/19,41126.82813,41163.73047,40785.92188,40933.42969
7/26/19,40932.41016,41150.33984,40625.55859,40673.78125
7/29/19,40644.98828,41394.44141,40644.98828,41276.67188
7/30/19,41238.10156,41248.55859,40862.92969,41159.26953
7/31/19,41085.85938,41098.25,40540.96875,40863.08984
8/1/19,40816.98047,40978.66016,40302.91016,40346.80078
8/2/19,40199.33984,40199.33984,39630.66016,39977.51953
8/5/19,39807.01953,39820.62109,39279.51953,39496.35938
8/6/19,39538.46875,39974.92188,39525.44141,39785.62891
