Security,TLEVICPO MM Equity                                              ,,,,,,,,,,,
Start Date,31/12/2009 00:00,,,,,,,,,,,
End Date,04/10/2019 00:00,,,,,,,,,,,
Period,D,,,,,,,,,,,
Currency,MXN,,,,,,,,,,,
,,,,,,,,,,,,
Date,PX_LAST,Change,% Change,PX_OPEN,Change,% Change,PX_HIGH,Change,% Change,PX_LOW,Change,% Change
21/03/2019,41.79,0.24,0.577617329,41.55,0,0,42.1,0.55,1.323706378,41.3,-0.25,-0.601684717
20/03/2019,41.55,-0.36,-0.858983536,41.89,-0.02,-0.047721308,41.91,0,0,41.07,-0.84,-2.004294918
19/03/2019,41.91,-0.63,-1.480959097,42.72,0.18,0.423131171,43.33,0.79,1.857075693,41.87,-0.67,-1.574988246
15/03/2019,42.54,-0.01,-0.023501763,42.8,0.25,0.587544066,43.04,0.49,1.151586369,42.31,-0.24,-0.564042303
14/03/2019,42.55,0.17,0.40113261,42.47,0.09,0.212364323,42.84,0.46,1.08541765,42,-0.38,-0.896649363
13/03/2019,42.38,0.24,0.569530138,42.24,0.1,0.237304224,43.11,0.97,2.301850973,42.03,-0.11,-0.261034646
12/03/2019,42.14,1.14,2.780487805,41.04,0.04,0.097560976,42.38,1.38,3.365853659,41.04,0.04,0.097560976
11/03/2019,41,0.83,2.066218571,40.36,0.19,0.472989793,41.49,1.32,3.286034354,40.19,0.02,0.049788399
08/03/2019,40.17,-0.25,-0.61850569,40.41,-0.01,-0.024740228,40.56,0.14,0.346363187,39.68,-0.74,-1.830776843
07/03/2019,40.42,-0.18,-0.443349754,40.54,-0.06,-0.147783251,41.5,0.9,2.216748768,40.02,-0.58,-1.428571429
06/03/2019,40.6,-1.69,-3.9962166,42.47,0.18,0.425632537,42.77,0.48,1.135020099,40.45,-1.84,-4.350910381
05/03/2019,42.29,-1.33,-3.049060064,43.52,-0.1,-0.229252636,43.52,-0.1,-0.229252636,42.07,-1.55,-3.553415864
04/03/2019,43.62,-0.58,-1.312217195,44.45,0.25,0.56561086,44.5,0.3,0.678733032,43.53,-0.67,-1.515837104
01/03/2019,44.2,-0.95,-2.104097453,45.63,0.48,1.063122924,45.63,0.48,1.063122924,43.66,-1.49,-3.300110742
28/02/2019,45.15,-0.2,-0.441014333,45.18,-0.17,-0.374862183,45.62,0.27,0.59536935,44.5,-0.85,-1.874310915
27/02/2019,45.35,-0.63,-1.37016094,45.63,-0.35,-0.761200522,46.05,0.07,0.152240104,45.1,-0.88,-1.913875598
26/02/2019,45.98,1.69,3.815759765,44.4,0.11,0.248363062,46.2,1.91,4.312485888,43.96,-0.33,-0.745089185
25/02/2019,44.29,-0.8,-1.774229319,45.8,0.71,1.574628521,45.9,0.81,1.796407186,44.19,-0.9,-1.996007984
22/02/2019,45.09,-4.13,-8.390898009,49.53,0.31,0.629825274,49.53,0.31,0.629825274,44.81,-4.41,-8.95977245
21/02/2019,49.22,-0.03,-0.060913706,49.41,0.16,0.324873096,49.42,0.17,0.345177665,48.73,-0.52,-1.055837563
20/02/2019,49.25,0.8,1.651186791,48.57,0.12,0.247678019,49.64,1.19,2.456140351,48.43,-0.02,-0.04127967
19/02/2019,48.45,0.86,1.807102332,47.79,0.2,0.420256356,48.92,1.33,2.79470477,47.79,0.2,0.420256356
18/02/2019,47.59,-0.83,-1.714167699,48.16,-0.26,-0.536968195,48.16,-0.26,-0.536968195,47.41,-1.01,-2.085914911
15/02/2019,48.42,0.89,1.872501578,47.78,0.25,0.525983589,48.72,1.19,2.503681885,47.78,0.25,0.525983589
14/02/2019,47.53,-0.56,-1.164483261,48.21,0.12,0.249532127,48.21,0.12,0.249532127,47.15,-0.94,-1.95466833
13/02/2019,48.09,-0.25,-0.517170046,48.37,0.03,0.062060405,48.64,0.3,0.620604055,46.96,-1.38,-2.854778651
